"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"1810308700","51421453","BLUE","16","1","1","false","false","true","false","false","false","11495","9083","0","1055","2003","3078","3006","3031","0","3340","2","9","692","5","2","15","17222","6904","1717","111","6","5","1","0","69750","14517","4453","0","0","0","87092","21481","6408","1269","67","4","2","0","120","60","238","0","0","0","8","true"
"1810308700","37591165","BLUE","15","1","0","false","false","true","false","false","false","13513","10745","0","2003","3255","1056","3089","3100","3135","3340","2","7","0","4","1","17","135030","22572","3421","195","1","0","1","0","18329","1034","5379","0","0","0","153400","23647","9062","1636","107","1","2","0","40","40","262","0","0","0","8","true"
"1810308700","52177341","BLUE","18","1","0","false","false","false","false","false","false","8410","6015","0","3069","3191","2049","3255","0","0","3340","0","1","0","0","1","14","28377","8070","1768","26","0","0","0","0","9240","1628","7457","0","1","0","37617","9699","9958","1156","110","1","0","0","0","0","732","0","1","0","21","true"
"1810308700","64437236","BLUE","11","3","0","false","false","true","false","false","false","10329","10530","0","3072","3031","0","0","1001","0","3340","2","7","717","4","1","15","28661","7417","1643","39","45","8","37","0","58481","5462","15111","0","0","0","99800","14093","17574","1930","642","1","0","0","12657","1213","819","0","1","0","13","true"
"1810308700","53827444","BLUE","10","5","0","false","true","false","true","false","false","10438","9535","1","3074","3022","3083","0","0","0","3340","1","8","0","7","1","15","20949","3511","3142","104","9","7","2","0","72037","11639","14526","0","0","0","92987","15150","18350","277","312","1","2","0","0","0","682","0","0","0","5","true"
"1810308700","23105335","PURPLE","4","7","0","false","false","false","false","false","false","7583","7310","0","3046","3006","1055","1055","1053","1038","3340","0","1","353","0","1","12","0","0","9135","129","10","1","9","0","62693","7463","8632","0","0","0","67538","9256","18358","1849","213","2","0","0","4845","1793","590","0","0","1","11","false"
"1810308700","52700681","PURPLE","2","7","0","false","false","false","false","false","false","6375","6350","0","3154","3006","3087","1037","0","0","3341","0","0","329","0","0","11","10191","390","8775","44","45","1","44","0","55271","1175","14142","0","0","0","71189","1566","23087","3969","348","1","0","0","5726","0","169","0","0","1","4","false"
"1810308700","50927280","PURPLE","2","9","0","false","false","false","false","false","false","8093","7205","0","3040","1056","3111","3135","1056","0","3340","0","2","0","0","1","13","54757","4932","12545","134","2","0","2","0","14722","451","7822","0","0","0","69874","5777","20568","0","1157","0","0","0","394","394","200","0","0","0","3","false"
"1810308700","60077837","PURPLE","3","5","0","false","false","false","false","false","false","10278","8240","0","3153","3074","1031","1054","0","0","3340","1","6","148","4","1","15","46242","5219","7133","177","28","1","27","0","78936","5624","11233","0","4","0","125997","11060","18562","315","288","1","0","0","818","216","195","0","0","0","10","false"
"1810308700","39237522","PURPLE","2","5","0","false","false","false","false","false","false","5786","4920","0","1054","3083","1011","0","1001","0","3340","0","2","0","0","1","12","5099","263","10886","23","4","0","4","0","18907","3379","12749","0","2","0","24007","3642","23899","212","502","1","0","0","0","0","262","0","0","0","10","false"
