"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2042273469","35713909","BLUE","7","12","0","false","false","false","false","false","false","10084","8523","0","0","3157","3070","3027","0","3020","3340","0","3","0","0","1","15","96464","23685","13898","143","13","1","12","0","18763","1769","14617","0","0","0","116593","26820","29113","4736","1719","1","0","0","1366","1366","598","0","0","0","8","false"
"2042273469","45875327","BLUE","7","8","0","false","false","false","false","false","false","10555","10030","0","3046","3250","1036","1037","3031","0","3340","0","1","590","0","1","15","3194","536","6421","220","5","0","5","0","128618","12543","15252","0","0","0","131812","13079","22383","2683","17","3","2","0","0","0","709","0","0","0","6","false"
"2042273469","44177871","BLUE","9","6","0","false","false","false","false","false","false","8396","7010","0","3401","2049","0","3111","3068","0","3341","1","3","0","2","1","14","19143","5694","8343","36","0","0","0","0","5951","1877","12111","0","0","0","29999","7609","20595","2187","86","4","0","0","4904","38","141","0","0","3","13","false"
"2042273469","60077837","BLUE","3","8","1","false","false","false","false","false","false","13624","11140","0","3710","3087","3031","1053","3250","0","3340","6","13","628","2","2","16","38200","5458","9256","61","76","8","68","0","113902","14712","24867","0","0","0","164146","23410","34813","7408","711","1","0","0","12044","3239","689","0","0","0","8","false"
"2042273469","30887688","BLUE","2","9","0","false","false","false","false","false","false","9514","8990","0","2003","3087","3031","1055","3260","0","3341","0","3","501","0","1","15","6553","1308","4844","133","9","0","9","0","98870","5427","12296","0","2","0","105424","6735","17818","0","87","0","0","0","0","0","678","0","1","1","6","false"
"2042273469","46374904","PURPLE","13","3","1","false","false","false","false","true","false","11129","9735","1","1056","3157","3165","3020","1026","1058","3340","3","10","0","5","2","16","67753","16938","7738","110","5","0","5","0","18573","1438","6753","0","0","0","87416","19001","15908","947","178","1","1","0","1090","624","1417","0","0","1","7","true"
"2042273469","25230542","PURPLE","16","3","1","false","false","false","true","false","false","13888","11525","1","1055","3031","3072","3006","3087","0","3340","3","10","794","4","3","16","10478","1573","5379","197","5","0","5","0","151116","24137","8751","0","1","0","161928","26044","14988","2633","60","2","2","1","333","333","858","0","0","0","6","true"
"2042273469","41587708","PURPLE","23","3","2","false","false","true","false","false","false","11256","10310","0","2045","3401","3190","3800","3117","0","3341","1","7","0","6","2","15","21072","9880","7473","36","0","0","0","0","7725","1347","13883","0","0","0","29443","11310","21432","2087","233","5","2","0","645","82","76","0","2","4","23","true"
"2042273469","33571263","PURPLE","16","7","1","false","false","true","false","false","false","12567","10910","0","3725","3068","3075","3102","3117","0","3340","2","7","0","5","2","16","95389","13516","9501","52","76","9","67","0","26993","2294","22041","0","1","0","144823","16480","33490","4238","579","1","0","0","22441","670","1948","0","0","1","8","true"
"2042273469","59066794","PURPLE","9","7","1","false","true","false","false","false","true","11401","11230","0","3071","3074","0","3047","3035","0","3340","1","9","901","6","2","16","6213","855","6592","145","1","1","0","0","100896","22798","14455","0","2","0","108216","24760","21391","1363","40","1","2","0","1106","1106","344","0","0","0","11","true"
