"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"1850833231","60077837","BLUE","14","9","0","false","false","true","false","false","false","12831","12268","0","3710","3250","1031","2044","3115","3078","3341","2","4","616","2","1","17","66267","3498","7183","47","85","58","27","0","94519","6101","34762","0","10","0","170679","10607","42314","16811","1073","1","0","0","9892","1007","368","0","0","2","14","true"
"1850833231","41640866","BLUE","10","11","7","false","false","false","true","false","false","18528","17055","1","3259","3157","3151","3089","3135","3116","3340","5","26","0","8","4","18","146373","48396","8521","153","0","0","0","0","15175","734","18380","1","0","0","162687","49819","27797","1535","100","1","3","3","1139","689","896","0","0","0","8","true"
"1850833231","40590063","BLUE","13","7","0","false","false","true","false","false","false","9917","8970","0","3301","2049","3006","3046","3031","0","3340","0","2","658","0","1","16","2416","1636","4605","27","9","8","1","0","44887","7051","11256","0","0","0","47304","8688","16003","388","91","1","1","0","0","0","142","0","1","0","25","true"
"1850833231","53163775","BLUE","8","7","0","false","false","true","false","false","false","13225","11160","0","3047","3142","3074","3156","1031","0","3340","0","4","791","0","1","18","0","0","6226","222","14","8","6","0","171404","12639","14173","0","0","0","172260","13163","20703","1496","167","1","0","0","855","524","304","0","0","1","6","true"
"1850833231","52663222","BLUE","11","7","2","false","false","false","false","false","false","16398","13005","2","3031","3087","3035","1038","3254","1053","3340","5","14","1022","4","3","18","71131","10733","9270","209","18","16","2","0","136687","21417","15500","0","0","0","207819","32150","25082","1755","36","2","3","1","0","0","312","0","0","0","11","true"
"1850833231","58587538","PURPLE","8","11","3","false","false","false","false","false","false","12657","11450","0","3146","3157","3255","3116","0","0","3340","4","13","0","3","3","17","43880","14788","15777","129","1","1","0","0","48719","4699","12549","0","0","0","93578","20390","29197","526","554","1","0","1","978","902","870","0","1","1","9","false"
"1850833231","24171910","PURPLE","7","15","0","false","true","false","false","false","false","12453","12000","0","3707","3156","3270","3035","3082","1011","3340","3","13","1089","3","1","16","13130","2425","15306","48","44","22","22","0","104889","18762","22303","0","0","0","125527","21883","38591","3212","362","1","0","0","7507","696","981","0","0","1","8","false"
"1850833231","23512668","PURPLE","20","8","0","false","false","false","false","false","false","13365","12465","0","3047","3087","3031","3024","3065","3082","3340","0","2","996","0","1","18","39194","7332","9934","198","1","1","0","0","102396","7972","17861","0","0","0","142014","15728","28074","3005","1837","1","1","0","424","424","278","0","1","0","3","false"
"1850833231","22891997","PURPLE","13","10","1","false","false","false","false","false","false","14667","13895","0","3031","3006","3072","3086","3087","3155","3340","2","10","919","4","2","17","25265","5867","12808","196","10","10","0","0","146283","21703","11784","0","0","0","171690","27570","24684","1476","599","1","1","0","141","0","91","0","0","0","0","false"
"1850833231","59838730","PURPLE","19","7","0","false","false","false","false","false","false","10572","10180","0","3092","2049","3275","3222","3190","0","3340","1","3","0","2","1","16","26637","5393","11928","29","1","1","0","0","13698","1737","6308","0","0","0","40336","7130","18237","7581","10","5","0","0","0","0","0","0","0","0","17","false"
