"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2161912233","23131861","BLUE","15","5","0","false","false","false","false","false","true","12941","11880","0","3151","3285","3027","1056","3255","1026","3340","1","5","0","2","1","17","100619","17815","14289","172","16","8","8","0","37887","4128","11572","0","0","0","139483","22920","26637","4159","61","1","2","0","976","976","776","0","0","1","10","true"
"2161912233","30680437","BLUE","14","6","1","false","false","false","false","false","false","13576","12160","0","3142","3707","2045","3083","3260","1011","3364","2","8","737","3","2","16","26522","1425","8217","44","75","18","57","0","122231","17393","22264","0","1","0","158195","20090","31498","5939","601","1","1","0","9442","1272","1016","0","1","3","11","true"
"2161912233","60077837","BLUE","23","4","0","false","false","true","false","false","false","10701","9940","0","3401","3068","3110","2049","3117","1006","3364","0","1","0","0","1","15","26000","3982","7617","59","2","2","0","0","13970","2220","19810","0","1","0","45368","6203","27684","20704","129","5","0","0","5398","0","257","0","2","2","24","true"
"2161912233","21392605","BLUE","11","4","1","false","false","true","false","false","false","14954","13385","0","1055","3153","3252","3142","3031","1037","3363","3","12","1139","6","3","16","2151","850","6384","171","27","9","18","0","173170","30691","13097","0","1","0","178003","32360","19981","3057","352","3","3","1","2682","818","499","0","1","5","7","true"
"2161912233","44087205","BLUE","15","3","0","false","true","false","true","false","false","14339","13410","2","3068","3260","3001","3025","3211","3075","3340","2","8","0","5","1","17","107216","15548","5332","221","0","0","0","0","43430","5017","12266","0","0","0","150647","20565","18141","1548","939","1","1","0","0","0","542","0","0","2","10","true"
"2161912233","46068376","PURPLE","3","9","1","false","false","false","false","false","false","11487","11150","0","3139","2044","2003","3156","3279","3042","3340","3","7","0","2","2","16","10443","5394","8901","164","3","0","3","0","108581","18463","11259","0","3","0","119025","23857","20552","436","115","1","0","0","0","0","392","0","0","0","12","false"
"2161912233","20808969","PURPLE","6","8","0","false","false","false","false","false","false","11175","10450","0","3285","2041","3027","3020","3100","0","3340","1","5","0","2","1","17","85741","21766","13058","163","8","1","7","0","38363","2316","20083","0","0","0","125351","25329","34302","1182","198","1","1","0","1246","1246","1160","0","0","1","4","false"
"2161912233","51888992","PURPLE","9","7","0","false","false","false","false","false","false","8193","7170","0","2049","3024","3117","3222","3301","0","3364","0","0","0","0","0","13","20917","9837","6105","16","0","0","0","0","4575","1412","13229","0","0","0","26597","12354","19832","840","196","2","0","0","1104","1104","498","0","7","5","38","false"
"2161912233","27608950","PURPLE","8","5","0","false","false","false","false","false","false","10531","9970","0","3725","3117","3190","3102","3801","3801","3340","0","1","0","0","1","14","37263","1879","5132","71","51","2","49","0","71381","3882","30092","0","0","0","135772","6158","35785","2341","583","1","0","0","27128","396","560","0","1","2","10","false"
"2161912233","52217854","PURPLE","1","5","0","false","false","false","false","false","false","12526","12165","0","1055","3153","3006","3035","3072","1038","3340","2","8","0","5","1","15","2666","989","6424","202","6","2","4","0","156237","16627","13231","0","0","0","159941","17961","20111","2179","307","3","1","0","1038","344","456","0","0","0","8","false"
