"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2598421691","55527042","BLUE","12","10","1","false","false","false","false","false","false","17248","14900","0","1412","3074","3140","3156","3053","3158","3340","1","8","0","3","2","18","3936","1307","12438","133","91","10","81","0","228422","14257","24808","0","0","0","245244","15641","37670","6645","366","1","0","0","12885","76","424","0","1","0","10","true"
"2598421691","23682887","BLUE","10","8","3","false","false","false","false","false","false","18081","15900","1","3089","3115","3157","3020","3100","0","3340","4","14","0","4","3","18","214058","29849","14443","190","29","5","24","0","39701","4223","21833","0","0","0","257369","36751","37387","4559","968","1","2","1","3610","2678","1110","0","0","0","15","true"
"2598421691","60077837","BLUE","23","2","0","false","false","false","false","false","false","18468","16075","0","3060","3068","3075","1306","3742","3065","3363","3","9","0","4","1","18","209721","33038","21309","255","17","4","13","0","63591","11591","47139","0","0","0","275112","45925","72227","21061","445","1","2","0","1800","1296","3778","0","1","5","22","true"
"2598421691","26441820","BLUE","14","8","2","false","false","false","false","false","false","17854","16700","0","3025","3139","3042","3158","3156","3036","3340","3","14","0","5","2","18","42990","9611","12983","232","2","0","2","0","193512","28450","14711","0","0","0","238374","38781","28290","5952","1251","4","1","0","1872","720","596","0","0","0","9","true"
"2598421691","76007782","BLUE","26","9","0","false","false","false","false","false","false","13043","12885","0","3092","3190","2049","3158","3001","3174","3340","0","0","0","0","0","16","35032","10409","16471","33","1","1","0","0","12889","2457","16593","0","0","0","47921","12866","33360","17617","142","5","0","0","0","0","296","0","0","0","23","true"
"2598421691","53950736","PURPLE","19","8","0","false","false","true","false","false","false","12997","12600","0","3068","3158","2049","3190","3742","3401","3364","0","3","0","0","1","15","21295","7053","18432","29","1","1","0","0","10343","3606","20518","0","0","0","35718","10659","39471","3020","95","4","0","0","4079","0","521","0","2","7","38","false"
"2598421691","40467490","PURPLE","6","11","1","false","false","false","false","false","false","16817","15600","1","3140","3031","3006","3094","3036","3072","3363","2","6","850","2","2","17","11088","4170","12876","224","40","1","39","0","244045","34364","16607","0","0","0","259370","40830","29859","1124","477","1","6","0","4236","2296","375","0","0","3","9","false"
"2598421691","75177862","PURPLE","18","6","2","false","true","true","false","false","false","17723","16950","1","2139","3165","3174","3285","3135","3089","3340","3","13","0","6","2","17","189862","51871","8620","195","9","8","1","0","24497","2153","6925","0","0","0","215935","55600","16276","2227","437","1","0","0","1576","1576","730","0","0","7","19","false"
"2598421691","27018996","PURPLE","11","11","0","false","false","false","true","true","false","13277","12975","1","3748","3047","3742","1028","3102","3082","3340","0","4","0","0","1","15","6374","2336","23623","112","1","1","0","0","98779","20542","22050","0","0","0","105446","22990","47289","6113","2118","3","0","0","292","112","1616","0","1","3","17","false"
"2598421691","21571082","PURPLE","12","9","0","false","false","false","false","false","true","19241","15325","0","1402","3110","1306","3512","3065","3102","3340","4","10","0","2","1","18","175111","11112","20663","203","75","15","60","0","73370","7084","28555","0","0","0","259223","20417","50746","8605","2245","1","2","0","10740","2220","1527","0","0","1","6","false"
