"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2603466993","72907286","BLUE","11","6","0","false","false","true","false","false","false","14097","13565","0","3068","3025","3111","3001","3075","1031","3363","3","9","0","4","1","17","97307","17777","10415","187","3","3","0","0","49416","6733","11108","0","0","0","146724","24510","22072","1740","1020","1","0","0","0","0","548","0","1","1","12","true"
"2603466993","61741043","BLUE","8","6","1","false","false","true","false","false","false","14377","13225","0","3191","3100","3089","3001","1026","3158","3340","2","10","0","6","2","17","88725","17419","8503","191","0","0","0","0","34500","3015","10070","0","0","0","123999","21208","19502","1778","69","1","2","0","774","774","928","0","1","1","18","true"
"2603466993","46875474","BLUE","18","7","0","false","false","true","false","false","false","10272","8400","0","3401","3190","3050","3117","0","0","3340","0","2","0","0","1","15","25487","9529","13236","25","0","0","0","0","9299","1899","12822","0","0","0","35019","11541","26738","1294","193","4","1","0","232","112","679","0","0","0","13","true"
"2603466993","66199443","BLUE","18","6","0","false","false","true","false","false","false","14238","13250","0","3077","1321","3930","3102","3742","1028","3363","2","8","0","3","1","16","79166","15907","12682","58","75","6","69","0","56394","12849","23138","0","0","0","146411","30857","36674","6675","363","1","0","0","10850","2100","854","0","0","0","12","true"
"2603466993","39382001","BLUE","10","3","1","false","true","false","true","false","false","15151","11900","1","3139","3094","1300","3153","0","0","3340","2","9","628","6","2","17","9556","2806","6028","227","3","3","0","0","155710","19111","12873","0","0","0","186585","30929","19114","3969","187","3","3","0","21318","9011","212","0","0","0","11","true"
"2603466993","27031339","PURPLE","12","9","0","false","false","false","false","false","true","9903","9470","0","3047","3068","3025","3082","1057","1031","3340","0","0","0","0","0","14","48901","9536","17685","113","3","0","3","0","33529","3543","8601","0","0","0","82431","13080","29777","2376","790","1","2","0","0","0","3490","0","0","0","12","false"
"2603466993","40208310","PURPLE","8","12","1","false","false","false","false","false","false","13497","12085","0","3152","3020","3065","3146","1052","3136","3340","3","11","0","3","3","16","51118","14812","12699","168","11","5","6","0","72718","7774","20679","0","0","0","125422","23768","36853","4340","451","1","0","1","1586","1182","3474","0","0","0","17","false"
"2603466993","76007782","PURPLE","12","7","0","false","false","false","false","false","false","9700","9650","0","3092","3190","2049","3110","3158","1029","3340","0","2","0","0","1","13","19014","10316","7143","15","0","0","0","0","6123","2234","6631","0","0","0","25137","12551","14876","6086","209","5","0","0","0","0","1101","0","0","0","18","false"
"2603466993","60077837","PURPLE","11","4","3","false","false","false","false","false","false","13503","13500","0","1053","3508","3009","3094","3031","1038","3363","2","9","1305","7","2","16","10222","2430","8135","192","9","1","8","0","136470","20032","6992","0","0","0","146693","22463","15794","2375","176","3","0","0","0","0","666","0","0","1","17","false"
"2603466993","26441820","PURPLE","15","6","1","false","false","false","false","false","false","14120","13875","0","1401","3102","3748","3009","3742","1028","3340","1","6","0","5","4","17","108666","13770","17776","93","85","2","83","0","57955","6004","24993","1","0","0","181323","21814","46034","12633","878","1","0","1","14701","2039","3265","0","0","0","4","false"
