"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"1864636490","52157093","BLUE","2","3","0","false","false","false","false","false","false","4925","4525","0","1001","2003","2004","3174","1052","1056","3340","0","1","0","0","1","11","37187","9195","5566","73","0","0","0","0","10944","488","4526","0","0","0","49094","10646","10638","191","131","1","0","0","962","962","546","0","0","0","7","false"
"1864636490","44944809","BLUE","1","6","0","false","false","false","false","false","false","4823","4365","0","1038","1055","3006","0","1018","1051","3340","0","1","327","0","1","10","2358","1085","4415","89","0","0","0","0","39685","5085","5286","0","0","0","42044","6171","10116","1424","46","2","0","0","0","0","415","0","0","1","3","false"
"1864636490","42845622","BLUE","2","6","0","false","false","false","false","false","false","5540","5085","0","3723","3144","1042","1042","1001","0","3340","0","3","0","0","1","10","3666","63","4554","16","45","30","15","0","50101","5385","11013","0","0","0","61803","6525","15884","2415","123","1","0","0","8035","1076","316","0","0","0","4","false"
"1864636490","52007000","BLUE","1","1","0","false","false","false","false","false","false","3384","2920","0","0","1004","0","3070","3108","1001","3340","0","0","0","0","0","9","23410","6802","1637","27","0","0","0","0","2077","580","4000","0","2","0","25488","7382","5712","294","0","1","0","0","0","0","74","0","2","2","11","false"
"1864636490","54437350","BLUE","0","3","0","false","false","false","false","false","false","5364","4522","0","1031","1011","0","1055","3134","1001","3340","0","0","482","0","0","12","3415","777","3116","132","0","0","0","0","67235","8939","9461","0","2","0","70650","9716","12698","380","346","1","0","0","0","0","121","0","1","0","5","false"
"1864636490","61876846","PURPLE","4","2","0","false","true","false","false","false","false","7616","5725","0","3723","3117","3087","2004","0","0","3340","2","10","403","7","1","11","21590","3761","1879","12","36","15","21","0","30516","5722","9087","0","0","0","61405","9993","11626","1337","612","1","0","0","9298","510","660","0","0","2","2","true"
"1864636490","52362064","PURPLE","8","1","0","false","false","false","false","false","true","5296","4965","0","3401","2049","3082","0","1001","0","3341","0","1","0","0","1","11","15784","3837","4631","24","0","0","0","0","4734","1564","5422","0","0","0","21439","5402","10404","2316","45","4","1","0","919","0","350","0","1","1","22","true"
"1864636490","21886503","PURPLE","4","2","0","false","false","false","false","false","false","6024","4255","0","1056","1056","3174","0","1001","0","3340","1","3","139","3","1","12","43309","9507","6504","94","0","0","0","0","5144","609","5223","0","2","0","49186","10849","12456","4647","0","2","0","0","732","732","729","0","0","0","5","true"
"1864636490","60077837","PURPLE","2","0","0","false","false","false","false","false","false","6316","5495","0","3075","3111","3024","1027","2004","2003","3340","0","1","0","0","1","13","14081","2150","615","142","0","0","0","0","53437","3591","10139","0","1","0","67519","5742","10754","0","84","0","0","0","0","0","0","0","0","0","4","true"
"1864636490","48717996","PURPLE","3","0","0","false","false","false","false","true","false","6715","5535","0","1055","1037","1053","1038","3006","1018","3340","1","4","548","4","1","11","396","33","4292","98","0","0","0","0","48581","7344","4252","0","0","0","49207","7607","8844","0","78","0","0","0","230","230","299","0","0","0","2","true"
