"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2161963729","20330418","BLUE","0","1","0","false","false","false","false","false","false","3715","475","0","1054","0","0","0","0","0","3340","0","0","0","0","0","5","0","0","39","16","0","0","0","0","4882","694","1401","0","0","0","4882","694","1440","91","2","1","0","0","0","0","0","0","0","0","0","false"
"2161963729","44805558","BLUE","1","5","0","false","false","false","false","false","false","6999","6447","0","0","0","0","0","0","0","3340","1","2","0","2","1","12","3389","677","7344","131","0","0","0","0","54880","8142","6733","0","0","0","59029","9579","14169","559","76","1","1","0","760","760","92","0","0","0","6","false"
"2161963729","60077837","BLUE","4","6","0","false","false","false","false","false","false","6593","5445","0","3707","3111","0","2043","1029","1011","3340","1","2","0","2","1","13","13972","3017","4810","40","27","1","26","0","36211","5934","13947","0","1","0","56269","9726","19344","3611","247","1","0","0","6084","775","587","0","2","0","10","false"
"2161963729","44087205","BLUE","0","3","0","false","false","false","false","false","false","9187","8250","0","1055","3004","3158","3057","0","3153","3340","2","7","0","5","1","13","19085","4695","6523","173","0","0","0","0","65805","10351","8143","0","0","0","84890","15047","14834","1934","9","2","0","0","0","0","167","0","0","1","3","false"
"2161963729","19593960","BLUE","4","3","0","false","false","false","false","false","false","5226","4760","0","3097","3117","2049","3057","3024","0","3340","0","0","0","0","0","12","13205","3714","3485","31","0","0","0","0","6050","1836","6654","0","1","0","21365","5550","10425","662","47","3","0","0","2109","0","286","0","0","0","8","false"
"2161963729","37937914","PURPLE","1","2","1","false","false","true","false","false","false","10130","9725","0","3709","3111","3110","3091","1031","1029","3340","3","8","0","4","3","13","75531","3070","1341","54","59","15","44","0","33749","1900","14775","0","0","0","115780","6103","16246","159","1142","1","2","1","6499","1132","130","0","0","1","4","true"
"2161963729","29668782","PURPLE","5","2","0","false","false","false","true","false","false","8077","5815","1","3020","3027","0","3191","0","1056","3340","0","1","0","0","1","13","82238","12276","2394","139","3","0","3","0","17809","1643","10777","0","0","0","100048","13919","13858","280","57","1","1","0","0","0","686","0","0","0","3","true"
"2161963729","45953753","PURPLE","4","4","0","false","true","true","false","false","true","9173","8905","0","1054","3153","3260","3068","0","3082","3340","0","2","307","0","1","14","13441","1358","3519","182","7","4","3","0","116979","9277","11868","0","0","0","130420","10636","15737","1401","496","1","2","0","0","0","349","0","0","0","6","true"
"2161963729","24144066","PURPLE","9","1","0","false","false","false","false","false","false","7211","6145","0","2049","3117","3401","1031","3067","1028","3341","0","2","0","0","1","13","12729","5192","2630","26","0","0","0","0","8120","1258","6671","0","0","0","20850","6451","9302","1270","81","4","0","0","0","0","0","0","1","2","16","true"
"2161963729","34198743","PURPLE","3","2","1","false","false","false","false","false","false","9968","8845","1","1055","3031","3142","3006","0","1053","3342","2","4","641","2","2","12","419","304","2219","192","5","5","0","0","103756","10343","6978","0","0","0","104175","10647","9568","1299","22","2","3","0","0","0","370","0","0","0","0","true"
