"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"1805741211","57336989","BLUE","16","11","4","false","true","false","false","false","false","18163","18375","0","3157","3128","3116","3255","3027","3089","3340","4","20","0","6","2","18","192713","49661","9719","181","26","4","22","0","15721","1488","18880","0","0","0","209388","51654","31840","474","333","1","1","0","954","504","3240","0","0","0","5","false"
"1805741211","24752934","BLUE","15","9","0","false","false","true","false","false","false","12623","13425","0","3110","3143","3047","3083","3105","0","3340","2","7","0","2","1","17","64214","12741","11950","121","1","0","1","0","15425","2181","23610","0","0","0","92431","19440","40951","6988","1963","1","0","0","12791","4518","5390","0","1","0","8","false"
"1805741211","60507385","BLUE","10","10","0","false","false","true","false","false","false","14519","13980","0","3206","3157","3255","3025","3135","1058","3340","4","14","0","4","1","17","98379","17029","5952","99","42","3","39","0","31964","5645","18457","0","0","0","138108","23591","28795","803","832","1","2","0","7764","916","4385","0","0","0","11","false"
"1805741211","60077837","BLUE","6","10","1","false","false","false","true","false","false","11861","11725","1","3144","3031","3072","1042","3254","1055","3340","2","6","775","3","2","17","31283","6842","5016","137","23","4","19","0","98793","9275","21823","0","6","0","131188","16593","29634","2401","257","3","2","0","1112","476","2793","0","0","0","18","false"
"1805741211","45957805","BLUE","16","13","0","false","false","true","false","false","false","10991","10435","0","2045","3100","3027","3020","1052","1028","3340","0","1","0","0","1","16","44419","9839","6488","93","0","0","0","0","25297","2737","18263","0","7","0","69716","12576","27180","6677","37","5","0","0","0","0","2428","0","0","0","31","false"
"1805741211","24569804","PURPLE","33","3","0","false","false","false","false","true","false","15518","12775","0","2049","3068","3265","3401","3026","3050","3340","2","4","0","2","1","18","36257","13682","21180","39","1","0","1","0","15404","4140","8330","0","1","0","55488","18104","31489","5198","142","5","1","0","3826","282","1978","0","0","0","30","true"
"1805741211","52632069","PURPLE","9","8","4","false","false","false","false","false","false","19313","17305","0","3074","3143","3265","3156","3035","3083","3340","5","19","0","4","2","18","16362","7578","19920","208","22","8","14","0","188918","28263","12918","0","0","0","216157","45863","35265","1566","439","1","1","0","10877","10021","2426","0","0","0","8","true"
"1805741211","32730027","PURPLE","13","10","2","false","false","false","false","false","true","18628","14770","0","1057","3153","3252","3046","3031","3035","3340","6","19","927","5","3","18","2530","1644","17673","228","3","3","0","0","168972","31172","14974","0","0","0","186246","38589","33484","4445","46","4","4","1","14743","5772","837","0","0","1","12","true"
"1805741211","56497130","PURPLE","10","15","0","false","false","false","false","false","false","14835","11871","1","3142","3074","3275","3072","0","0","3340","0","6","851","0","1","18","1140","730","18896","207","0","0","0","0","169706","14121","11374","0","0","0","171430","15265","31544","2091","136","1","2","0","584","414","1273","0","0","0","3","true"
"1805741211","34890093","PURPLE","17","12","0","false","false","false","false","false","false","14873","12220","1","3209","3116","3255","3001","1026","1058","3340","1","5","0","2","1","18","74895","15492","18445","54","76","14","62","0","63818","3699","15202","0","1","0","150349","20881","34161","5169","409","1","0","0","11634","1688","514","0","0","0","6","true"
