"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2085745036","58987071","BLUE","6","11","0","false","false","false","false","false","false","9718","9630","0","3087","3153","1038","0","3250","1036","3340","1","4","470","2","1","14","0","0","7182","145","6","0","6","0","68264","11533","16665","0","0","0","75886","13670","24140","2442","15","3","1","0","7621","2137","292","0","0","4","2","false"
"2085745036","41751684","BLUE","3","7","0","false","false","false","false","false","false","10296","11520","0","1056","3070","3089","3285","3255","0","3340","1","6","674","2","1","14","98136","17409","8967","160","5","2","3","0","16348","561","13319","0","0","0","115490","18976","23276","7114","10","3","1","0","1006","1006","990","0","0","0","7","false"
"2085745036","44989143","BLUE","5","4","0","false","false","false","false","false","false","10963","10925","0","3082","1011","3044","3265","3110","3065","3340","1","3","0","3","1","16","27802","9718","3937","230","7","7","0","0","130375","11878","26558","0","3","0","159325","22023","31429","100","2829","1","1","0","1146","426","934","0","0","1","6","false"
"2085745036","19733315","BLUE","4","4","1","false","false","false","false","false","false","9514","9150","0","3725","2003","3102","3068","3117","0","3340","2","5","0","2","2","14","64586","7137","4709","22","68","11","57","0","23412","1430","21411","0","4","0","104364","9073","26592","1798","388","1","1","0","16365","506","472","0","1","1","9","false"
"2085745036","60077837","BLUE","6","6","0","false","false","false","false","false","false","8632","7615","0","3401","1031","3751","2049","3117","1028","3364","1","4","0","3","1","12","46100","6886","6048","64","1","0","1","0","15069","1849","16289","0","3","0","64899","8773","22422","2663","427","4","0","0","3729","38","84","0","3","2","13","false"
"2085745036","42837358","PURPLE","5","4","0","false","false","true","false","false","false","10777","10025","0","1056","3135","3285","3165","3020","2043","3364","2","9","0","5","1","15","83704","17405","8479","130","7","1","6","0","19407","2170","5465","0","0","0","103997","20460","14761","757","45","1","1","0","884","884","816","0","3","1","11","true"
"2085745036","27579441","PURPLE","11","5","0","false","false","false","true","true","false","8393","6840","1","3303","3003","2049","3020","1026","1052","3340","0","2","0","0","1","13","26964","8627","6597","14","0","0","0","0","8650","1753","8006","0","1","0","35615","10380","15195","20","155","1","0","0","0","0","592","0","0","0","10","true"
"2085745036","43062013","PURPLE","7","5","3","false","true","true","false","false","false","15437","13010","0","1055","3153","3085","3006","3072","3035","3340","4","15","423","4","3","16","9202","2321","6835","249","4","2","2","0","195686","33855","14743","0","0","0","205438","36527","23009","4158","418","3","4","2","550","350","1430","0","0","2","3","true"
"2085745036","50752043","PURPLE","10","5","0","false","false","true","false","false","false","10365","9110","0","3707","3143","2003","3111","3068","0","3340","1","4","0","2","1","14","11594","1122","10464","29","63","12","51","0","93227","13346","13439","0","0","0","114650","16006","24594","601","574","1","0","0","9829","1538","690","0","0","0","1","true"
"2085745036","50969983","PURPLE","10","3","0","false","false","false","false","false","false","9129","8850","0","2041","3071","3143","3047","1053","1036","3340","1","2","643","2","1","16","1715","1368","8774","115","4","2","2","0","91479","14884","11616","0","1","0","93194","16252","20974","1003","63","1","1","0","0","0","583","0","0","0","9","true"
