"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2479095891","19317094","BLUE","5","5","1","false","false","false","false","false","false","14018","13500","0","1412","3144","3078","3158","1043","3094","3363","4","12","676","4","2","15","57276","9193","6899","59","69","5","64","0","72480","10016","19049","0","0","0","140958","22226","26116","6748","820","1","2","0","11202","3016","168","0","1","2","9","true"
"2479095891","19312382","BLUE","4","5","0","false","false","false","false","false","false","12029","10300","1","3153","3748","1055","3155","3044","1036","3340","0","1","0","0","1","16","46013","4010","10270","177","22","5","17","0","119307","3636","15488","0","0","0","165321","7646","25759","10343","597","1","3","0","0","0","0","0","0","1","5","true"
"2479095891","60077837","BLUE","15","3","0","false","false","false","false","false","false","10507","9025","0","3401","3117","3211","2045","3110","0","3364","1","2","0","2","1","13","13107","5427","7489","36","0","0","0","0","14222","2515","21492","0","0","0","31975","7942","29661","22646","490","5","2","0","4644","0","680","0","1","3","23","true"
"2479095891","30207842","BLUE","15","7","0","false","false","true","false","true","false","11512","11225","0","3078","1038","3508","1037","3006","0","3340","0","4","687","0","1","14","17368","7316","7710","137","7","7","0","0","70185","14591","9135","0","0","0","87959","22314","17162","1062","4","1","2","0","406","406","316","0","0","0","5","true"
"2479095891","29322373","BLUE","10","1","2","false","false","true","false","true","false","14263","13050","0","1056","3165","3089","1026","3285","3020","3340","2","18","0","12","2","17","140879","34668","3777","162","7","1","6","0","24789","1502","8938","0","0","0","166699","37061","13304","1580","359","1","0","0","1030","890","588","0","0","1","10","true"
"2479095891","52161894","PURPLE","4","5","1","false","false","false","false","false","false","12368","12500","0","3153","3139","2010","1053","3085","3006","3363","1","9","426","7","2","14","4065","2461","13419","186","6","1","5","0","108734","17909","7114","0","0","0","115723","20878","20803","4577","504","4","1","0","2924","508","270","0","0","0","10","false"
"2479095891","26456920","PURPLE","7","5","0","false","true","false","false","false","false","11992","11800","0","1311","3026","3027","1011","3025","0","3340","2","5","655","2","1","17","119410","26255","11505","220","0","0","0","0","18297","2036","11057","0","0","0","137708","28292","24020","7923","3030","1","1","0","0","0","1458","0","0","1","8","false"
"2479095891","32082677","PURPLE","6","6","0","false","false","false","false","false","false","8754","8150","0","3047","3401","3026","1031","1011","0","3340","0","2","0","0","1","14","26401","3926","11862","65","0","0","0","0","21348","2677","9788","0","0","0","53913","6604","22716","2509","90","3","0","0","6164","0","1066","0","0","0","10","false"
"2479095891","72552790","PURPLE","5","13","0","false","false","false","false","false","false","7870","12130","0","1408","1031","1057","3117","0","0","0","0","1","0","0","1","11","13951","1875","11883","14","38","5","33","0","41552","4683","15214","0","0","0","62765","6559","27600","3810","681","1","0","0","7262","0","502","0","1","1","16","false"
"2479095891","61700572","PURPLE","4","8","0","false","false","false","false","false","false","9801","10225","0","3111","3153","3142","3211","0","0","3340","1","4","444","2","1","15","5572","1628","11946","155","6","0","6","0","98381","12670","12877","0","0","0","105254","15543","25839","2347","199","1","0","0","1300","1244","1016","0","0","4","12","false"
