"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"1802039063","37481669","BLUE","8","6","2","false","true","true","false","false","false","14032","13280","0","3128","3157","3089","1056","3020","3041","3340","2","16","0","8","3","17","87719","27088","5124","154","6","1","5","0","15652","1766","13003","0","1","0","104744","29425","18641","602","201","1","0","1","1372","570","513","0","0","0","7","true"
"1802039063","56567329","BLUE","4","5","0","false","false","false","false","false","false","9939","8973","0","1055","3146","3078","1036","0","3047","3340","0","1","389","0","1","15","16206","1641","5446","180","8","1","7","0","90012","5403","14438","0","0","0","106219","7045","20250","210","58","1","3","0","0","0","365","0","0","0","4","true"
"1802039063","24130255","BLUE","15","6","1","false","false","true","false","false","false","12193","10820","0","3206","3116","3068","3111","3024","1028","3341","2","6","0","3","2","16","82073","13934","4512","28","60","4","56","0","19713","1986","18032","0","5","0","114003","16583","22749","3050","433","1","1","0","12216","662","204","0","2","0","5","true"
"1802039063","35168170","BLUE","14","7","2","false","false","true","false","false","false","13735","10745","0","1055","3072","3031","3006","3086","1018","3340","3","10","706","3","3","17","18535","6992","9710","164","11","0","11","0","119092","27181","14493","0","0","0","137909","34456","24520","2893","259","4","4","1","282","282","316","0","0","0","3","true"
"1802039063","52399386","BLUE","17","3","1","false","false","false","true","false","false","9843","7950","1","3401","2049","3117","3110","0","3082","3341","1","4","90","2","2","15","18243","8994","11688","33","0","0","0","0","10529","2988","9830","0","0","0","28773","11983","22038","1635","538","4","0","0","0","0","519","0","2","0","38","true"
"1802039063","28158203","PURPLE","7","12","1","false","false","false","false","false","false","12595","12570","0","3153","3142","3156","3265","1037","1036","3340","2","8","607","2","2","16","7550","1626","17026","165","28","5","23","0","133456","23464","11611","0","0","0","142117","25907","29372","887","270","1","0","0","1110","816","735","0","0","0","3","false"
"1802039063","60077837","PURPLE","7","5","0","false","false","false","false","false","true","9525","9080","0","3106","3108","3091","3110","1057","3009","3341","1","2","210","2","1","16","75202","4990","8708","55","61","13","48","0","38646","2610","13046","0","7","0","125563","7764","22233","2193","471","1","1","0","11714","164","478","0","0","2","11","false"
"1802039063","39332247","PURPLE","7","7","0","false","false","false","false","false","false","11270","10470","0","3111","3077","3065","3082","3025","1054","3340","2","6","0","2","1","16","23483","6564","13499","162","7","2","5","0","89081","15306","20930","0","0","0","112637","21942","35048","2357","848","1","1","0","72","72","618","0","0","0","10","false"
"1802039063","32381317","PURPLE","7","7","2","false","false","false","false","true","false","13339","12838","0","3031","3078","3035","1055","3255","0","3363","2","9","545","4","4","15","41407","11897","6946","204","4","4","0","0","70612","8817","16329","1","4","0","117028","21582","23505","2118","0","3","1","1","5009","868","230","0","0","0","11","false"
"1802039063","37537664","PURPLE","14","10","0","false","false","false","false","false","false","8726","8455","0","3069","2049","3117","3027","2004","3211","3341","0","1","453","0","1","13","22679","11403","12471","8","0","0","0","0","3585","1296","15348","0","0","0","26265","12700","27930","14818","191","5","0","0","0","0","111","0","0","3","11","false"
