"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2599121574","25625502","BLUE","8","8","0","false","false","false","false","false","true","12026","10700","0","1055","3508","3087","3006","3036","0","3340","1","4","557","2","1","14","27915","4210","13067","214","3","1","2","0","125115","18751","14451","0","0","0","153031","22962","28097","4524","0","2","1","0","0","0","577","0","0","2","12","false"
"2599121574","19116214","BLUE","3","4","1","false","false","false","false","false","false","11932","11600","0","3089","3165","3020","3116","0","0","3340","2","9","0","6","2","15","56076","11855","9730","148","10","0","10","0","15547","1874","7472","0","0","0","102903","18088","18328","2711","102","1","0","0","31279","4359","1126","0","0","2","16","false"
"2599121574","53577111","BLUE","7","8","0","false","false","false","false","false","false","12654","12225","0","1412","3142","3046","1038","1018","1001","3340","0","6","920","0","1","15","14411","764","9169","44","105","2","103","0","140564","12698","22279","0","0","0","166420","14655","31701","10757","765","1","0","0","11444","1192","252","0","0","4","11","false"
"2599121574","66866484","BLUE","1","10","0","false","false","false","false","false","false","12349","11100","0","3027","3020","2010","3065","3742","1011","3340","0","2","0","0","1","15","131545","11549","24884","231","9","0","9","0","22876","1624","20791","0","0","0","182612","14345","46018","6162","615","1","1","0","28190","1170","342","0","0","0","10","false"
"2599121574","56397520","BLUE","12","6","1","false","false","false","false","true","false","10366","10000","0","3401","3117","3110","3190","1011","1029","3340","1","2","0","2","2","14","34660","6002","18615","69","2","0","2","0","10096","1634","14977","0","0","0","51141","7636","34357","11599","1390","38","0","0","6384","0","764","0","0","4","13","false"
"2599121574","26441820","PURPLE","14","5","0","false","false","true","false","false","false","13126","12875","0","1400","3111","3133","3044","3742","3156","3340","2","7","0","3","1","16","31569","4258","6022","46","70","8","62","0","106041","13282","24117","0","0","0","150727","18344","32104","7593","944","1","1","0","13116","804","1964","0","0","0","11","true"
"2599121574","60077837","PURPLE","12","6","0","false","true","false","true","false","false","13336","12625","2","3031","3094","3508","1053","0","3009","3363","1","6","1180","2","1","15","15932","1417","4770","181","11","7","4","0","158381","24156","12367","0","0","0","174730","25989","18794","3118","310","3","2","0","416","416","1656","0","3","0","20","true"
"2599121574","76007782","PURPLE","12","7","1","false","false","true","false","false","false","10731","10100","0","3092","3190","2049","3100","3158","0","3364","1","4","0","2","2","13","29533","10900","5154","14","1","1","0","0","13350","2646","13047","0","0","0","42884","13546","19120","9887","85","5","1","0","0","0","918","0","0","1","25","true"
"2599121574","72411711","PURPLE","10","1","2","false","false","true","false","false","false","14803","13650","0","3068","3026","3025","1305","3065","1031","3340","2","11","0","7","2","17","126457","22502","12805","219","4","0","4","0","45378","8106","15502","0","0","0","171836","30608","29330","9157","809","1","2","0","0","0","1022","0","0","0","11","true"
"2599121574","29422538","PURPLE","11","4","1","false","false","true","false","false","false","13709","12500","0","3089","3116","3165","3020","1058","0","3340","1","8","0","7","2","17","125195","35883","6477","149","17","6","11","0","25732","2620","7433","0","0","0","154429","40345","15071","1185","1133","5","1","0","3501","1841","1159","0","0","1","15","true"
