"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"1807748531","49126834","BLUE","15","7","3","false","false","false","true","false","false","16805","14670","1","3191","3255","3174","3089","3135","3128","3340","4","15","0","4","2","18","101283","32256","16283","209","9","0","9","0","19275","1140","7669","0","0","0","169628","44278","24888","3963","38","1","0","0","49069","10880","935","0","1","1","5","true"
"1807748531","41087418","BLUE","11","8","1","false","true","true","false","false","true","13601","10650","0","3250","3142","3144","3031","1055","1042","3340","2","8","801","3","2","15","8694","1347","10678","163","4","1","3","0","133118","23373","14955","0","0","0","141881","24788","26100","2928","50","4","4","0","68","68","466","0","0","0","7","true"
"1807748531","49462880","BLUE","12","4","2","false","false","false","false","false","false","14479","12833","0","3143","1055","3102","3265","3078","1031","3340","3","12","570","4","2","18","10985","4381","18514","151","4","4","0","0","121108","27294","13189","0","0","0","132821","32331","32071","2225","880","1","2","0","728","656","368","0","0","1","7","true"
"1807748531","40842540","BLUE","15","6","0","false","false","true","false","true","false","12593","12515","0","3209","3143","3065","3270","3155","1037","3340","2","6","0","2","1","15","10217","1661","12585","28","59","17","42","0","79827","8964","16050","0","3","0","106667","11895","29891","2817","549","1","0","0","16622","1268","1255","0","2","0","15","true"
"1807748531","60077837","BLUE","17","4","0","false","false","true","false","true","false","10526","8690","0","3401","0","1011","2045","3117","3110","3341","1","3","0","2","1","15","9212","4495","16571","40","0","0","0","0","10774","1844","12494","0","1","0","23286","6339","29968","18682","817","6","0","0","3300","0","901","0","1","3","35","true"
"1807748531","58488446","PURPLE","10","10","0","false","false","false","false","false","false","11570","10350","0","2049","3143","3155","3209","3265","1011","3340","1","8","0","4","1","16","23122","3504","8433","34","58","8","50","0","73200","12241","22835","0","0","0","114145","17052","35258","6251","820","1","0","0","17822","1306","3989","0","0","2","21","false"
"1807748531","52055252","PURPLE","10","12","0","false","false","false","false","false","false","10602","10130","0","3157","3040","3020","1026","1058","0","3340","2","6","567","2","1","15","110556","28090","9289","128","6","0","6","0","4391","662","9711","0","0","0","115918","29722","21880","0","284","0","0","0","970","970","2879","0","0","1","2","false"
"1807748531","37157428","PURPLE","12","8","0","false","false","false","false","false","false","10204","9720","0","3040","3110","3211","3010","3260","0","3340","0","0","0","0","0","16","114223","23709","12813","178","8","0","8","0","7545","419","22683","0","0","0","121768","24128","38576","2468","552","1","0","0","0","0","3079","0","1","1","4","false"
"1807748531","45287056","PURPLE","8","8","3","false","false","false","false","false","false","11952","10858","0","3078","3508","3035","1055","3158","0","3340","3","11","262","4","2","15","29373","10845","7339","122","16","0","16","0","71437","18416","15851","0","1","0","102472","30224","24307","3303","274","4","1","0","1662","962","1116","0","0","2","7","false"
"1807748531","52162849","PURPLE","14","6","2","false","false","false","false","false","false","9332","8625","0","3302","2045","3068","3025","3009","0","3341","1","4","0","4","2","14","18142","8401","6266","34","0","0","0","0","9236","3255","16591","0","1","0","28965","11656","24975","2917","99","5","1","0","1587","0","2117","0","0","2","22","false"
