"matchID","summonerID","team","assists","deaths","doubleKills","firstBloodAssist","firstBloodKill","firstInhibitorAssist","firstInhibitorKill","firstTowerAssist","firstTowerKill","goldEarned","goldSpent","inhibitorKills","item0ID","item1ID","item2ID","item3ID","item4ID","item5ID","item6ID","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","level","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","minionsKilled","neutralMinionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","quadraKills","sightWardsBought","teamObjectives","totalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","totalHealing","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","unrealKills","visionWardsBought","wardsKilled","wardsPlaced","winner"
"2640169174","37826900","BLUE","2","8","1","false","false","false","false","false","false","15859","15600","0","1053","3036","1300","3508","3046","3031","3363","2","5","784","2","2","17","12595","2418","12131","272","25","3","22","0","194678","17461","12478","0","0","0","208382","20707","25528","2891","160","4","1","0","1108","828","919","0","0","0","20","false"
"2640169174","60077837","BLUE","17","7","0","false","false","false","false","false","false","11790","10250","0","3751","1307","3025","2303","3190","0","3364","0","1","0","0","1","14","10199","4517","15385","40","2","1","1","0","12272","2914","17170","0","0","0","29550","8789","36133","16131","199","5","0","0","7078","1358","3577","0","2","7","33","false"
"2640169174","39993467","BLUE","11","10","0","false","false","false","false","false","false","15614","13785","0","1058","3157","3285","3027","1052","3020","3340","2","9","0","3","1","17","172806","35962","17458","203","7","2","5","0","16976","1572","14500","0","0","0","189782","37535","34290","3661","148","1","1","0","0","0","2331","0","0","1","16","false"
"2640169174","40949882","BLUE","8","9","1","false","false","false","false","false","true","16448","14575","0","1400","3158","3142","3156","1037","3074","3364","2","9","0","5","2","18","17375","2188","14104","54","132","16","116","0","212462","20667","26386","0","0","0","237056","24499","41889","11090","781","1","2","0","7219","1644","1399","0","1","9","7","false"
"2640169174","82919374","BLUE","9","8","0","false","false","false","false","true","false","15388","14275","0","3742","3748","3111","3025","3065","1028","3363","1","5","0","4","1","18","7532","6745","20454","251","5","5","0","0","189612","23655","29289","0","0","0","197481","30497","55369","19758","1375","1","1","0","336","96","5625","0","5","3","16","false"
"2640169174","384117","PURPLE","20","5","0","false","false","true","false","false","false","14059","11000","0","2301","3143","3190","3070","3158","1011","3364","1","4","0","2","1","17","36390","11181","10353","52","2","1","1","0","10829","2029","14442","0","0","0","47883","13610","25396","18721","164","5","2","0","664","400","600","0","4","13","36","true"
"2640169174","23459026","PURPLE","20","4","0","false","false","true","false","false","false","16891","15475","0","1401","3110","1306","3075","3065","3143","3340","3","12","0","5","1","18","94804","21941","17193","72","84","8","76","0","89275","13545","35109","0","0","0","208089","38420","54044","12056","2596","1","1","0","24009","2934","1742","0","0","8","11","true"
"2640169174","73740165","PURPLE","11","4","2","false","false","false","true","false","false","18386","16950","1","3142","3153","3009","3085","3031","3036","3363","3","9","819","4","3","18","2655","487","5741","304","23","1","22","0","244022","30693","14925","0","0","0","264167","36539","21176","2685","855","2","4","1","17489","5358","510","0","0","5","5","true"
"2640169174","47331013","PURPLE","22","8","1","false","false","true","false","false","false","15824","14675","0","3158","3157","3285","3089","3001","0","3363","3","9","0","3","2","18","151149","38172","11236","191","12","0","12","0","15814","840","8639","0","0","0","167968","40017","19999","2287","159","1","0","0","1004","1004","124","0","1","3","13","true"
"2640169174","34485465","PURPLE","11","9","0","false","true","true","false","false","false","16979","15200","0","1037","3078","1321","3742","3065","3053","3363","2","8","532","4","1","18","7142","5928","9526","270","10","0","10","0","187926","16511","38339","0","0","0","210728","26594","48815","13221","77","1","1","0","15660","4155","950","0","1","3","16","true"
